Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue,collected_by,Collection_Date,replicate,variety
SRR11091080,RNA-Seq,86,532786512,PRJNA557253,SAMN14113626,Plant,198972503,JOHNS HOPKINS UNIVERSITY,public,LA2706,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Early vegetative apical meristems,SRX7730004,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97331,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:16:00Z,1,LA2706_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091081,RNA-Seq,86,599956554,PRJNA557253,SAMN14113625,Plant,224380543,JOHNS HOPKINS UNIVERSITY,public,LA2706,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",Early vegetative apical meristems,SRX7730003,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97330,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,LA2706_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091082,RNA-Seq,86,410184568,PRJNA557253,SAMN14113436,Plant,171391570,JOHNS HOPKINS UNIVERSITY,public,TR00003,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7730002,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,21_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:16:00Z,1,TR00003_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091083,RNA-Seq,86,614923220,PRJNA557253,SAMN14113624,Plant,224814882,JOHNS HOPKINS UNIVERSITY,public,LA2706,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Early vegetative apical meristems,SRX7730001,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97329,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,LA2706_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091084,RNA-Seq,86,716599816,PRJNA557253,SAMN14113623,Plant,265747489,JOHNS HOPKINS UNIVERSITY,public,LYC1410,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7730000,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97328,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,LYC1410_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091085,RNA-Seq,86,807497860,PRJNA557253,SAMN14113622,Plant,299871857,JOHNS HOPKINS UNIVERSITY,public,LYC1410,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Early vegetative apical meristems,SRX7729999,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97327,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,LYC1410_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091086,RNA-Seq,86,405052346,PRJNA557253,SAMN14113621,Plant,150192639,JOHNS HOPKINS UNIVERSITY,public,LYC1410,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",Early vegetative apical meristems,SRX7729998,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97326,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:16:00Z,1,LYC1410_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091087,RNA-Seq,86,612206050,PRJNA557253,SAMN14113620,Plant,225277416,JOHNS HOPKINS UNIVERSITY,public,LYC1969,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7729997,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97325,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,LYC1969_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091088,RNA-Seq,86,465165400,PRJNA557253,SAMN14113619,Plant,171883253,JOHNS HOPKINS UNIVERSITY,public,LYC1969,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",Early vegetative apical meristems,SRX7729996,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97324,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:16:00Z,1,LYC1969_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091089,RNA-Seq,86,471168888,PRJNA557253,SAMN14113618,Plant,176300342,JOHNS HOPKINS UNIVERSITY,public,LYC1969,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Early vegetative apical meristems,SRX7729995,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97323,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,LYC1969_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091090,RNA-Seq,86,475437756,PRJNA557253,SAMN14113617,Plant,175180885,JOHNS HOPKINS UNIVERSITY,public,PI311117,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",Early vegetative apical meristems,SRX7729994,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97322,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,PI311117_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091091,RNA-Seq,86,665033700,PRJNA557253,SAMN14113616,Plant,246951224,JOHNS HOPKINS UNIVERSITY,public,PI311117,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",Early vegetative apical meristems,SRX7729993,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97321,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,PI311117_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091092,RNA-Seq,86,617809208,PRJNA557253,SAMN14113615,Plant,227042752,JOHNS HOPKINS UNIVERSITY,public,PI311117,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Early vegetative apical meristems,SRX7729992,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97320,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,PI311117_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091093,RNA-Seq,86,335099086,PRJNA557253,SAMN14113435,Plant,140100119,JOHNS HOPKINS UNIVERSITY,public,TR00003,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729991,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,21_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,TR00003_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11091094,RNA-Seq,86,456689498,PRJNA557253,SAMN14113417,Plant,191495528,JOHNS HOPKINS UNIVERSITY,public,EA01640,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729990,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,16_3,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,EA01640_cotyledon_rep3,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 3,
SRR11091095,RNA-Seq,86,491468672,PRJNA557253,SAMN14113614,Plant,182273597,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",Early vegetative apical meristems,SRX7729989,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97319,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,LYC2910_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091096,RNA-Seq,86,319822304,PRJNA557253,SAMN14113613,Plant,119773481,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",Early vegetative apical meristems,SRX7729988,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97318,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,LYC2910_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091097,RNA-Seq,86,41375116,PRJNA557253,SAMN14113612,Plant,15861299,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Early vegetative apical meristems,SRX7729987,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97317,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:16:00Z,1,LYC2910_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091098,RNA-Seq,86,46219582,PRJNA557253,SAMN14113611,Plant,18054180,JOHNS HOPKINS UNIVERSITY,public,TR00019,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Early vegetative apical meristems,SRX7729986,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97316,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:16:00Z,1,TR00019_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091099,RNA-Seq,86,329362284,PRJNA557253,SAMN14113610,Plant,122459981,JOHNS HOPKINS UNIVERSITY,public,TR00019,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",Early vegetative apical meristems,SRX7729985,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97315,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,TR00019_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091100,RNA-Seq,86,278701490,PRJNA557253,SAMN14113609,Plant,103319711,JOHNS HOPKINS UNIVERSITY,public,TR00019,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",Early vegetative apical meristems,SRX7729984,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97314,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,TR00019_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091101,RNA-Seq,86,205928032,PRJNA557253,SAMN14113608,Plant,76939595,JOHNS HOPKINS UNIVERSITY,public,EA02054,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7729983,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97313,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:16:00Z,1,EA02054_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091102,RNA-Seq,86,660757436,PRJNA557253,SAMN14113607,Plant,243092226,JOHNS HOPKINS UNIVERSITY,public,EA02054,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",Early vegetative apical meristems,SRX7729982,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97312,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,EA02054_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091103,RNA-Seq,86,732500356,PRJNA557253,SAMN14113606,Plant,266614676,JOHNS HOPKINS UNIVERSITY,public,EA02054,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7729981,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97311,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,EA02054_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091104,RNA-Seq,86,573915410,PRJNA557253,SAMN14113605,Plant,210413984,JOHNS HOPKINS UNIVERSITY,public,TR00003,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7729980,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97310,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,TR00003_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091105,RNA-Seq,86,276141270,PRJNA557253,SAMN14113434,Plant,114785306,JOHNS HOPKINS UNIVERSITY,public,PI311117,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729979,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,20_4,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,PI311117_cotyledon_rep4,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 4,
SRR11091106,RNA-Seq,86,634187048,PRJNA557253,SAMN14113604,Plant,233781390,JOHNS HOPKINS UNIVERSITY,public,TR00003,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",Early vegetative apical meristems,SRX7729978,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97309,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,TR00003_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091107,RNA-Seq,86,410072424,PRJNA557253,SAMN14113603,Plant,150876873,JOHNS HOPKINS UNIVERSITY,public,TR00003,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",Early vegetative apical meristems,SRX7729977,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97308,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,TR00003_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091108,RNA-Seq,86,484462596,PRJNA557253,SAMN14113602,Plant,177014766,JOHNS HOPKINS UNIVERSITY,public,EA01640,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Early vegetative apical meristems,SRX7729976,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97307,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,EA01640_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091109,RNA-Seq,86,498182434,PRJNA557253,SAMN14113601,Plant,182029083,JOHNS HOPKINS UNIVERSITY,public,EA01640,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",Early vegetative apical meristems,SRX7729975,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97306,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,EA01640_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091110,RNA-Seq,86,474522372,PRJNA557253,SAMN14113600,Plant,174844995,JOHNS HOPKINS UNIVERSITY,public,EA01640,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",Early vegetative apical meristems,SRX7729974,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97305,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,EA01640_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091111,RNA-Seq,86,49331492,PRJNA557253,SAMN14113599,Plant,19081179,JOHNS HOPKINS UNIVERSITY,public,M82,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",Early vegetative apical meristems,SRX7729973,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97373,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,M82_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091112,RNA-Seq,86,233780336,PRJNA557253,SAMN14113598,Plant,89107286,JOHNS HOPKINS UNIVERSITY,public,M82,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",Early vegetative apical meristems,SRX7729972,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97372,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,M82_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091113,RNA-Seq,86,366793182,PRJNA557253,SAMN14113597,Plant,139957451,JOHNS HOPKINS UNIVERSITY,public,M82,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Early vegetative apical meristems,SRX7729971,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97371,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,M82_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091114,RNA-Seq,86,412285118,PRJNA557253,SAMN14113596,Plant,152892516,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",Early vegetative apical meristems,SRX7729970,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97370,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,BGV012615_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091115,RNA-Seq,86,273758898,PRJNA557253,SAMN14113595,Plant,102385751,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",Early vegetative apical meristems,SRX7729969,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97369,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:17:00Z,1,BGV012615_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091116,RNA-Seq,86,278946762,PRJNA557253,SAMN14113433,Plant,116690885,JOHNS HOPKINS UNIVERSITY,public,PI311117,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729968,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,20_3,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,PI311117_cotyledon_rep3,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 3,
SRR11091117,RNA-Seq,86,261802404,PRJNA557253,SAMN14113594,Plant,97531457,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Early vegetative apical meristems,SRX7729967,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97368,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,BGV012615_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091118,RNA-Seq,86,295980696,PRJNA557253,SAMN14113593,Plant,109670352,JOHNS HOPKINS UNIVERSITY,public,PI129033,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",Early vegetative apical meristems,SRX7729966,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97367,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,PI129033_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
SRR11091119,RNA-Seq,86,370319698,PRJNA557253,SAMN14113592,Plant,136471104,JOHNS HOPKINS UNIVERSITY,public,PI129033,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",Early vegetative apical meristems,SRX7729965,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97366,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:18:00Z,1,PI129033_apex_rep2,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 2,
SRR11091120,RNA-Seq,86,601552112,PRJNA557253,SAMN14113591,Plant,222145232,JOHNS HOPKINS UNIVERSITY,public,PI129033,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Early vegetative apical meristems,SRX7729964,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97365,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,PI129033_apex_rep1,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 1,
SRR11091121,RNA-Seq,86,497096340,PRJNA557253,SAMN14113590,Plant,182618704,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",Early vegetative apical meristems,SRX7729963,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97364,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:19:00Z,1,BGV008042_apex_rep3,SRP216764,Apex (meristem and two youngest leaf primordia),Xingang Wang/Matthias Benoit/Sebastian Soyk,2019-04,biological replicate 3,
